iternum,G,E,Dx,Dz,Rx,Rz
1569,0.024317924641882597,0.07368181581082552,0.10457792813363283,0.7156825920809871,0.17112569510936737,0.02352568077976289
1570,0.02449486509937307,0.07376190955224245,0.07584533127753632,0.7169501289077427,0.17244953176249628,0.027061940211316814
1571,0.0239351412848286,0.0751633446501649,0.07156107906738053,0.7113111278285151,0.1716407271830932,0.022626380881537563
1572,0.023754375217401463,0.07546755088412244,0.06957373581826687,0.7122800738915153,0.17138662351214368,0.02430892500864423
1573,0.025217639505053343,0.0751414755764215,0.14375101232334322,0.7111745684043221,0.1702851238458053,0.025593861613584602
1574,0.02410921907943228,0.07514141078876413,0.15047528165514054,0.7100052185680555,0.17170848146728848,0.024747785747699116
1575,0.026172246379048927,0.07471343550993048,0.07268326838865229,0.7089145909184995,0.16832700954831165,0.02321196404164252
1576,0.024599243886768818,0.07464617166830145,0.06573676564933165,0.7103178138318269,0.16816138314164203,0.02286392272166584
1577,0.024696349530764248,0.07399103984884593,0.05448298010489215,0.7134482005368108,0.17012995351915775,0.02422390303210072
1578,0.026736083764420902,0.07392806948527046,0.09534543250565944,0.7147493051446002,0.17168990295866263,0.02449326873149561
1579,0.02525468863060941,0.07358494919279347,0.09585684019586314,0.7170583346615667,0.17205910643805628,0.024512068247017654
1580,0.02357734974635684,0.07383339754913164,0.08565456865598327,0.7183952176052592,0.17238899417545483,0.02361568087792915
1581,0.0248383399018127,0.07480682238288548,0.09769096687112165,0.7085196220356486,0.17074312787988913,0.024054191520680553
1582,0.02432174818671268,0.07486073802346768,0.06169759806083596,0.7132155791572903,0.17012481002703958,0.024619101425227913
1583,0.027755202887498814,0.07415065428485042,0.03990043209784705,0.717612958472708,0.1687418254821197,0.027212103909772377
1584,0.024920385535274956,0.0749434452989827,0.7960161420962085,0.7121095009472059,0.16383552227331244,0.022622055779008762
1585,0.022230424675280632,0.07395882548197456,0.13050871099466863,0.70972137088361,0.16292529520781143,0.023326294294194035
1586,0.021817978471517563,0.07477198120044626,0.08244842161302982,0.7103991949039957,0.16666731756666434,0.02288015405444995
1587,0.022268549093733662,0.07438729833001675,0.10876545909306277,0.7150504200354867,0.1682567104049351,0.023566209103750145
1588,0.022342062352792076,0.07417891239342482,0.07560845869390861,0.7171803479609282,0.1670350011276162,0.023328528941973396
1589,0.024257305523623592,0.07482846631951955,0.07974786457160245,0.7136357271152994,0.1674803482449573,0.020969772711396217
1590,0.026523957838830742,0.07436876776425735,0.054075558710357415,0.71741166062977,0.16895902545555777,0.023695598558887192
1591,0.024292827067572787,0.07579134307477785,0.13955243409651777,0.7076110062391862,0.16957949101924896,0.021648009712605373
1592,0.02292714652645847,0.07393967522227246,0.0982815154382716,0.7133749723434448,0.16878398669802624,0.02395099263800227
1593,0.022748314532572807,0.07476559637681297,0.07231845228892306,0.7127155039621436,0.17189847386401633,0.024786294397452602
1594,0.023134031373521557,0.07374760670506436,0.06697238098991953,0.7138639429341191,0.17065786797067392,0.023855077264749485
1595,0.02344766076978134,0.07446369107650674,0.09943332077692384,0.709880997305331,0.16975027517132138,0.023950287262382713
1596,0.023864636967039627,0.07452781401250673,0.0793789372495983,0.7130085903665294,0.17021478712558746,0.024065626947128254
1597,0.02433185380600069,0.07453274046597273,0.08533022196396538,0.7145515447077544,0.17184820576854373,0.02296234999337922
1598,0.024442387785276642,0.07492810455353363,0.12258420058566591,0.7103894612063533,0.1700641111187313,0.024468603260491207
1599,0.023711071511649567,0.07420657445555148,0.10177384657056435,0.7140522676965465,0.17060246869273807,0.025352989485406357
1600,0.02508871953772462,0.07600418964157933,0.053983544849831124,0.7062057567679364,0.17106111347675323,0.024222108818914578
1601,0.02391531585675219,0.07440146253160808,0.08536523175628288,0.712071058542832,0.17074134557143503,0.02303393541470818
1602,0.024946290979404814,0.0745607565926469,0.12279399079473122,0.7137801647186279,0.1714014093513074,0.02411033362960038
1603,0.025526149886781754,0.07446816725575406,0.07367045772464378,0.7146940749624501,0.17189111333826315,0.02354740148977093
1604,0.02381294119455244,0.07415913110193999,0.1610871543702872,0.7152259272077809,0.17047592414462048,0.02462999457898347
1605,0.02363274574441754,0.07414249265971391,0.08345286127017892,0.7125703899756722,0.16999824798625449,0.022478053913168285
1606,0.02470446432657216,0.07376093546981397,0.11687915270095287,0.7164022663365239,0.17166523764962735,0.022356112973521584
1607,0.023463378579396267,0.07320645937453145,0.08617344417649767,0.7203392930652784,0.16783714747947195,0.02413756400346756
1608,0.025572534245641335,0.07367053336423376,0.0579072029694267,0.7185759388882181,0.16973752690398175,0.02752468338155228
1609,0.025454236437445103,0.07323545573846153,0.059887934962044594,0.7208721845046334,0.1699280725873035,0.023108046096952065
1610,0.02595454992969399,0.07408150998146637,0.07507481280228366,0.7139423230419988,0.17248000398926114,0.02537330563949502
1611,0.024934606302691543,0.07418758972831395,0.060255787051890206,0.7134135806042216,0.16969695298568063,0.02343875809532145
1612,0.02579427440650761,0.07516715675592422,0.1502491651993731,0.7135304445805757,0.170534360020057,0.024705137814516605
1613,0.025950678016828453,0.07483703286751457,0.05568332314167334,0.7171490840289904,0.16718975940476294,0.02363194768195567
1614,0.02739241389233781,0.07425394006397414,0.07263364735990763,0.7153047141821488,0.17236293074877365,0.025615803168519684
1615,0.025021841506595196,0.07431356317323187,0.05269184619512247,0.717668494452601,0.17133982738722925,0.024717358305402424
1616,0.025128684290077374,0.07390513238699539,0.0564137398386779,0.7122733307921368,0.17045637317325757,0.023781529587248097
1617,0.02531561235208874,0.07361949915471284,0.0614761676153411,0.7170298851054647,0.1706236315810162,0.023688289215383324
1618,0.025997823185246925,0.07382990160714024,0.05795493146971516,0.7177150741867397,0.17255180685416513,0.023759253323078156
1619,0.024275335021387866,0.07466183473234592,0.7327836039273635,0.7121824077937914,0.16743156961772754,0.022613868927178177
1620,0.023378569146861202,0.07486896735170613,0.09100858348867168,0.7175811503244482,0.16422404996726825,0.022360894829034805
1621,0.02380421190806057,0.07363638087459233,0.07681478819121486,0.7203431233115818,0.1670273931130119,0.02331991696163364
1622,0.023950384605837906,0.07335948717334996,0.07422928852231606,0.7172742434169935,0.166657998510029,0.02296559140086174
1623,0.02447801034735597,0.07371385816646658,0.06483666112889415,0.7189468197200609,0.16745021032250446,0.022713709217698677
1624,0.028051933921549633,0.07548610801282137,0.07198378540899443,0.7075168723645417,0.176122076485468,0.027059470343848934
1625,0.025316583721534065,0.07524438169987305,0.07855123965798513,0.7100253519804581,0.170133083410885,0.02271722585124814
1626,0.0247096803555589,0.07540227440388306,0.16856938584343248,0.7120287107384723,0.16914067903290625,0.023942231362604576
1627,0.024604202977017216,0.07426703494528065,0.12484601536846679,0.7117167400277179,0.1673694363106852,0.021351081076199593
1628,0.02437683263712603,0.07414332842049391,0.05225177174029143,0.7160839231117911,0.16639847016852835,0.022834888699909916
1629,0.02495539957738441,0.07411200358815816,0.05871782630034115,0.7194173672924871,0.1684379331443621,0.02379582729190588
1630,0.024790428578853607,0.07433227805987648,0.06838496312822985,0.7158967360206272,0.17163837992626688,0.025774984418050102
1631,0.024982666515785713,0.07511519122382869,0.06869575972466366,0.709773372048917,0.16930854255738464,0.02429997151636559
1632,0.024214132891401,0.07424680661896,0.07090068462750186,0.7139514891997628,0.17083937253641046,0.024531989641811535
1633,0.025528016135744427,0.0737618959468344,0.0620574828075326,0.7186213783595873,0.17141273488169131,0.026070980355143547
1634,0.025109486699954647,0.07369691748981891,0.28762447728734947,0.7154376040334287,0.1712803769370784,0.02257195803458276
1635,0.024187372187557427,0.07465684154759282,0.06942415950090988,0.7151349083237026,0.17011404750139816,0.02392517305586649
1636,0.025371612130623798,0.07401521406743837,0.10547443535988746,0.7139955370322518,0.17106411444104236,0.024341809765800186
1637,0.02466785932040733,0.07512317565472229,0.09103773558593314,0.7117329110269961,0.16933068762654843,0.02297277359858803
1638,0.024359153705122677,0.07337209290784338,0.09506119544739308,0.72160418914712,0.16965345196101977,0.023818515079176945
1639,0.02484484328685895,0.07498993173889491,0.06673715190719003,0.7146865129470825,0.17083352609820987,0.024944890047545017
1640,0.024666113333533638,0.07383651383545088,0.06139251557381257,0.720558516357256,0.1704398115044055,0.023428283064909603
1641,0.024694962710466072,0.07420117278461871,0.07741210229046967,0.7192015077756799,0.1704873695321705,0.02467673166614512
1642,0.02610983205554278,0.07334179236837056,0.08025013995559319,0.7209133246670598,0.171336416317069,0.025161997860540516
1643,0.025324310783458794,0.07289353596127551,0.06660741126245778,0.722111191438592,0.1722335530363995,0.02417072795493447
1644,0.026197669136783352,0.07428233033936957,0.053434699611819306,0.7161435044330099,0.1735218180262524,0.024552572275633396
1645,0.0259711394774849,0.0738699685620225,0.13764591814707156,0.7142476750456769,0.1701902935038442,0.023009507390468018
1646,0.0255707627688737,0.07418642355048138,0.10269486345350742,0.7155737980552341,0.17037213431752246,0.022894041207821472
1647,0.025564694048269936,0.07409149894247884,0.05282719060778618,0.7145813340726106,0.17089472127997357,0.025698986876270046
1648,0.027014460698094055,0.07425055069767911,0.10741461100785629,0.7142790711444357,0.1698189520317575,0.024445626236822292
1649,0.0281655995539673,0.0735801963702492,0.40245835207726643,0.7207475615584332,0.16795039436091547,0.024889574426671734
1650,0.02622128601955331,0.07544979258723881,0.08672921302849831,0.7116509779639866,0.16939638101536295,0.025163018671066864
1651,0.023835266170942265,0.07443482687939769,0.06759395928162595,0.715185707030089,0.1688490497029346,0.02253177790376155
1652,0.024826954969245453,0.07366638209508813,0.06177587418452553,0.7178524525269218,0.1666870169017626,0.02342808060348034
1653,0.024221154172783314,0.07331217371899149,0.08104965321557678,0.7176936942598094,0.1706092364114264,0.023710551712176075
1654,0.024848036994428738,0.07645733006622481,0.1109095704741776,0.7063232452973075,0.17693683634633603,0.02599246411219887
1655,0.02493038571075253,0.07484085566323737,0.0683014255988857,0.7069648970728335,0.17374425349028214,0.02463471063453218
1656,0.025402145622217136,0.07440314733463785,0.05192615824711064,0.7120209284450697,0.16968696920768075,0.02339110373640838
1657,0.02543013544915163,0.07406249739553618,0.15634073892041392,0.7134009210959725,0.17125744210637134,0.023547762842929882
1658,0.024605942100448454,0.07451258470182834,0.09933340087856936,0.7167200420213782,0.17042980375497238,0.025995575782397518
1659,0.024438568026475285,0.07519461214542389,0.06535863090792428,0.7102231694304425,0.17124462840349777,0.024011250301871612
1660,0.026088782667141895,0.0752395352591639,0.12485327134313791,0.707065584866897,0.16809833438500113,0.027142180210870247
1661,0.025970534704949543,0.07418048090260962,0.09031267423668633,0.7137465606565061,0.16900262949259384,0.02254557301816733
1662,0.024939795227154442,0.0746544353339983,0.046145530093623245,0.7146620620851931,0.170186385512352,0.022678054464252098
1663,0.025304529249020245,0.0744618731348411,0.10461356507047363,0.7135766951934152,0.17075347576452338,0.024377673054518906
1664,0.026058854393499052,0.07397208395211594,0.07377337397116682,0.7167653208193572,0.17012550908586252,0.023191735877291016
1665,0.025100754330987515,0.07395480475995851,0.06209536285504051,0.7163398758224819,0.1730879810841187,0.02398219801809477
1666,0.025347184956721638,0.07407813454451768,0.07215265557169914,0.7140748112098031,0.17149755812209586,0.026446659765813663
1667,0.02599575876703729,0.07353031764859738,0.07750982714250036,0.716826099416484,0.17085744829281516,0.023760156867944675
1668,0.0244744920131305,0.07457419128521629,0.07944652810692787,0.7137998472089353,0.17175583930119223,0.0252818972196268
1669,0.025974364799406867,0.07367930820454723,0.1605860125273466,0.7186198130897854,0.17197882546030957,0.024284892027144848
1670,0.02481384609785417,0.07384292165870252,0.20275118064297282,0.7165712247724119,0.16586523600246594,0.024265921634176502
1671,0.026878305346421574,0.07381631595932919,0.042036071460208164,0.7182003985280576,0.16698926363302313,0.024636922890077465
1672,0.02489612308209357,0.07447498842425969,0.0648376804816982,0.7160040839858677,0.16896152107611948,0.023257395819477413
1673,0.02657032156687068,0.07510406361973804,0.1333726020934789,0.7120289076929507,0.17197539171446924,0.02484864061293395
1674,0.02646335570708565,0.07569440519032271,0.04423020192948372,0.7090874314308167,0.1707779402318208,0.023282835179049034
1675,0.025450030847897997,0.07467561571494392,0.13164898457572513,0.7095150584759919,0.16984225032122238,0.023027564034513805
1676,0.025090719613692036,0.07468526907589125,0.07964786733298199,0.7118127112803252,0.16899007494034973,0.023754620924592018
1677,0.02584679198005925,0.07523625506007153,0.04840577952563763,0.7103478727133378,0.16885438950165457,0.023857830578218334
1678,0.025426266512469105,0.07530150756887767,0.11046171544686607,0.7119008691414542,0.1703792058903238,0.02270947607315105
1679,0.025999638535406277,0.07454919588306676,0.059576599575255226,0.7164682305377462,0.1710360471321189,0.024451769564462746
1680,0.024875867949879688,0.07371032983064651,0.06361328559401243,0.721671373947807,0.17116467913855676,0.025793042762771896
1681,0.02671610721913369,0.07445084854312566,0.043127338968865246,0.7133361800857212,0.17677223358465277,0.02768731449285279
1682,0.024709393837205742,0.07363390177488327,0.12826423193125622,0.7124417061391084,0.1717642843723297,0.024755609424217888
1683,0.026685868916304215,0.0739478776636331,0.05814872949343661,0.7172794497531393,0.17118886696255725,0.02400314160015272
1684,0.02612966043955606,0.07414778613525888,0.06018130213994047,0.7156520019406858,0.1747269429590391,0.023683902686056885
1685,0.02669285197296868,0.07539442213981049,0.06563658234865768,0.7117778969847638,0.1787284580261811,0.026691897893729416
1686,0.02540164744562429,0.07480496718831685,0.0718879170877778,0.7100338935852051,0.1762510939784672,0.023699344257297722
1687,0.026349376768136964,0.07420263115478598,0.22088379566760166,0.7138404638870902,0.17233267880004385,0.02507370864243611
1688,0.025006177632705025,0.07430657517650853,0.059586123279903244,0.7165359258651733,0.17011475822199945,0.024626701908267063
1689,0.025188002168484356,0.07436219116915828,0.07018889656857304,0.7141419623209082,0.16962209149547244,0.02213068193067675
1690,0.026628474016552387,0.07544616739387097,0.05948167755875899,0.7124764504639999,0.17117376107236612,0.02252425885070925
1691,0.02576835704562457,0.07483299983584363,0.05092429272506548,0.7127152655435645,0.1716790076183236,0.023851492239729218
1692,0.0260539454124544,0.0751593203648277,0.0779932407743257,0.7140300455300704,0.17135455686113107,0.023179767329407776
1693,0.025452260292418625,0.07409419022176576,0.07864273193737735,0.7171418615009474,0.1714448261520137,0.026285759780717934
1694,0.02778630800869154,0.07571096329585365,0.0611787584974714,0.7121733012406722,0.17413662374019623,0.02527746841635393
1695,0.027400267755855686,0.0744221216958502,0.05948700763933037,0.7130999046823253,0.17185011311717655,0.024834038365794266
1696,0.026321013012657993,0.0741008170272993,0.09920019227201524,0.7138148183407991,0.17349688190480936,0.023915998394722523
1697,0.02562817101083372,0.07469187255786813,0.06252425601300986,0.709852793942327,0.1716639483752458,0.024980352867556656
1698,0.02605130031461949,0.07441266755694928,0.27393735159674415,0.7161802416262419,0.1691644988630129,0.022680529231286568
1699,0.02523029300019793,0.07374952668729036,0.10071509250480196,0.7129098513851995,0.17147913639960083,0.02408870127376007
1700,0.026586050410633503,0.07394489645957947,0.05683732300024966,0.7165697191072546,0.17135646809702335,0.02366692605225936
1701,0.02500539581777285,0.0738867809591086,0.14479393617290517,0.7205765480580537,0.17321913656981094,0.023390375968554745
1702,0.02522092571725016,0.07348955973334935,0.07139902626690657,0.7203078062637992,0.17305273595063583,0.024075038650113602
1703,0.025243864354232082,0.07355903607347737,0.056095481728729996,0.718646570392277,0.1737934998843981,0.024055624704646027
1704,0.024248429452595505,0.07405898169330928,0.11569170435161694,0.7153412051822828,0.17289839425812598,0.023019633782298668
1705,0.026426700348763363,0.07408183618732121,0.06751956021332223,0.716341477373372,0.17135276742603467,0.02388493846292081
1706,0.025037981326813282,0.07385864659495976,0.09977734372343706,0.7201510304990022,0.1708859490311664,0.024428483503668205
1707,0.02519396093228589,0.07318408430918404,0.06515049246018348,0.7184335848559504,0.1726986726988917,0.023781087573455727
1708,0.025465503334999084,0.07422803439523863,0.07433162167992281,0.7175795176754827,0.17266438512698465,0.027506106897540714
1709,0.02623252813582835,0.0745509082208509,0.04714220316837663,0.7128575910692629,0.1708287829938142,0.02361747946428216
1710,0.025002149682815954,0.0743555458991424,0.3054904738522094,0.7148639715236166,0.16942497116068136,0.023314136768812718
1711,0.02424793775476839,0.07436741337828014,0.06867434294975322,0.714046281317006,0.167831275774085,0.02251230925321579
1712,0.025628968060988445,0.07477620762327443,0.07539815678382697,0.7145766641782678,0.17092107754686606,0.027562064523606197
1713,0.024973841060114944,0.0747070215318514,0.04826171477527722,0.7119116109350453,0.16868725742982782,0.023974254970317303
1714,0.02609796809417236,0.07454104235638744,0.08118364210847927,0.7124760176824487,0.1721854488486829,0.025609575131017227
1715,0.02709600778863482,0.07503860379042833,0.13128847912277863,0.7097543478012085,0.16996276313843933,0.02508054519801036
1716,0.026414809019669243,0.07481854700523874,0.05009832723147195,0.7095093701196753,0.17117976429669754,0.023052442332972652
1717,0.0258032096468884,0.07526107164828674,0.04558639714251394,0.7093943305637526,0.17137395622937576,0.02484589175361654
1718,0.02534902518939065,0.07538931266121242,0.16858476513753767,0.712654753871586,0.17181930140308713,0.023612072286398514
1719,0.02587192137118267,0.07495785925699316,0.06605727128360582,0.7117257325545602,0.170739040426586,0.025035877509609512
1720,0.025244384882566723,0.07485204935073853,0.07963598470972932,0.7119010013082753,0.17050650197526682,0.024043504634629124
1721,0.02431514652688866,0.07397475028815477,0.07802528126732163,0.7148321892904199,0.17286125667717145,0.025083549077744068
1722,0.026156168997935627,0.0741114836672078,0.05822594577203626,0.7145402690638667,0.16905847321385922,0.024868944011952564
1723,0.024970997469094786,0.0741555321475734,0.09695807123637717,0.7173080677571504,0.17032741334127344,0.023597233159386593
1724,0.02792371839851789,0.07426774372225223,0.13253050386581733,0.7109236820884373,0.1688440889120102,0.022822198012600773
1725,0.02564333403564018,0.07415507798609526,0.06726349064189455,0.7155828268631644,0.1677479607903439,0.023456817006935245
1726,0.02682681900003682,0.07404836332020552,0.04464408091228941,0.7160309967787369,0.169425078060316,0.024032216519117355
1727,0.02692997054723294,0.07452296044515527,0.07485886395949384,0.7150289519973423,0.1715616551430329,0.02286429128245167
1728,0.026200946946830853,0.07363994775906853,0.08857053105273972,0.7160185601400293,0.1697978331990864,0.023153672440220482
1729,0.026439331066997154,0.07374933556370113,0.05888205863859342,0.7147744375726451,0.17259104485097138,0.02533430549437585
1730,0.026665592080225117,0.07431509831677312,0.08512581342264362,0.7182003596554631,0.17300072117992069,0.028768430747415707
1731,0.026005555480799598,0.07527070751656657,0.28939426479780156,0.7109924140183822,0.17148279366285904,0.023764891549944878
1732,0.025803601956399885,0.07401546479567238,0.09768726239385812,0.7123908556025961,0.1720422933930936,0.021849781598733818
1733,0.026059200460820095,0.07427710877812427,0.07084696642730547,0.7194129617317863,0.17187178329281186,0.02450487398259018
1734,0.025031096544926582,0.07408071957204652,0.06958552304169406,0.7201954515083976,0.17183215980944427,0.024850390770513077
1735,0.02611034825120283,0.07378383920244548,0.09848674540610416,0.7187428318935892,0.17272767683734064,0.02401383844730647
1736,0.025947985927695812,0.07391249582819316,0.07192632628847724,0.7185106407041135,0.1704359488642734,0.023520861873808113
1737,0.025612025278741898,0.0740199163556099,0.12018682775290115,0.7171878063160441,0.17210500136665677,0.02400385272567687
1738,0.026492575021541637,0.0752135434228441,0.04786793264034002,0.7110411265622014,0.17198524008626523,0.02484444464030473
1739,0.02612304813026086,0.07455785572528839,0.07255742569332538,0.7118417231932931,0.1722844379103702,0.02468119148650895
1740,0.027226874118913776,0.07505135659290396,0.053921943368471184,0.7124591677085214,0.1709930903237799,0.023722963893543118
1741,0.026982423849403858,0.07455560305844182,0.06104109484864318,0.7155188322067261,0.17121540852214978,0.02441008996380412
1742,0.026408660994923634,0.07442800895027492,0.07542084258697603,0.7143117396727853,0.17012332315030304,0.024689315777757893
1743,0.0260093800480599,0.07376991568700127,0.0728211031983728,0.7178491561309152,0.17183314911697223,0.02253773330670336
1744,0.027398063063510166,0.07398935569369275,0.6551754777522191,0.7168488943058512,0.16721846811149432,0.021983801103804424
1745,0.022799664257985096,0.07389062902201778,0.09087129406954932,0.7187907540279886,0.1695538817540459,0.02319305033787437
1746,0.024683892200498478,0.07390307246342949,0.09258963904626992,0.7169783737348474,0.16866701387840768,0.02272846497109403
1747,0.024062567511978356,0.07399919791066129,0.06743218717367752,0.7181732214015463,0.1691816066918166,0.028494265659347824
1748,0.02520904641436494,0.07448796474415323,0.056047144710369735,0.7146012990371041,0.1690116725538088,0.023904962262705616
1749,0.02466069805719282,0.0736456714246584,0.07459363649072855,0.716653893823209,0.17078792400982068,0.02409398790610873
1750,0.025298695849335712,0.07423027086517085,0.053226267190083214,0.716000699478647,0.17109812018663986,0.023273331963497658
1751,0.026046304234667965,0.07477379104365474,0.1255419043743092,0.7144320944081182,0.17032899675161942,0.026279537614596928
1752,0.034329693278540734,0.07493455416482428,0.05577328307149203,0.7158751021260801,0.1912067253952441,0.02690108614447324
1753,0.02814706289411887,0.074706488005493,0.053101618349066244,0.7149364378141321,0.17379700684029123,0.02685264749047549
1754,0.02626982448703569,0.07459823657637057,0.06962398698796397,0.7112347561380138,0.16975185145502505,0.023992191919166107
1755,0.026984902422713196,0.07394946496123853,0.06976659895609254,0.7173116647678873,0.17224414193111917,0.02479815499290176
1756,0.025899916725314182,0.0746957672678906,0.06861939426997433,0.7156067412832509,0.169976523388987,0.02449789473220058
1757,0.02828885873010301,0.07395474742288174,0.1291893542258312,0.7194861925166586,0.16713587810163913,0.021927614088939583
1758,0.027123386526237362,0.07385695531316426,0.05502831518812024,0.7195355140644571,0.1707540607970694,0.023508012213784714
1759,0.02668990688803403,0.07515833040942317,0.06480925744804351,0.7118971555129342,0.17156741930090863,0.02312705787303655
1760,0.025441316422075033,0.07476597506067027,0.08753406199748101,0.716999326063239,0.16965456566084985,0.023715722091172054
1761,0.026531535079297813,0.07381821909676427,0.04391572235719017,0.7150151936904244,0.1716528269259826,0.02445041760802269
1762,0.026605478123478268,0.0742342151377512,0.08090930917988652,0.7182545117709948,0.16946512331133304,0.023204995724170105
1763,0.024524915902672903,0.07379320393437924,0.19181336203347082,0.7187342695567919,0.16942480919153793,0.023394041978146717
1764,0.024851702639590138,0.07407425214415012,0.04778888262808323,0.714902963327325,0.16615250706672668,0.02345373206164526
1765,0.02624207905129246,0.07345987759206606,0.04718948204232299,0.7189987483231918,0.16920840999354486,0.024310315999647846
1766,0.026031847273849922,0.0742039363021436,0.06685111477323201,0.7201935648918152,0.1736281682615695,0.02484850172439347
1767,0.025753558289421642,0.07441791211781294,0.0973285021989242,0.7153941030087678,0.16986129076584525,0.02582046899782575
1768,0.025704487915272297,0.07394194991692253,0.049657882960594216,0.7224443088407102,0.17026783137217813,0.025560982687317806
1769,0.02575760506822363,0.072862701571506,0.1133249987564657,0.7229119642921116,0.16891062259674072,0.023680248419227806
1770,0.026453576577098473,0.07295823550742606,0.047340989112854004,0.7225164330523947,0.17217272584852966,0.02434785510210887
1771,0.026554094991930153,0.07353122111247934,0.058977250495682594,0.7219523968903915,0.1717908861844436,0.023224831680240837
1772,0.029279700075478657,0.07526379046232803,0.10124987331421478,0.7129736931427665,0.1724029708167781,0.027381536348358444
1773,0.026620332151651382,0.0755084976553917,0.05163564152367737,0.7028574580731599,0.17159527151480966,0.022968060053561046
1774,0.02568779849325833,0.07559624087551366,0.074240250431973,0.7065499969150709,0.17303878716800525,0.024088797038016113
1775,0.027180736074629036,0.07444024345149165,0.04889319642730381,0.7136469301970109,0.17189332130162613,0.023070453544673714
1776,0.024445389275965484,0.07390114341093146,0.06081315024715403,0.7098584693411122,0.1716127071691596,0.023915380806378696
1777,0.025964312943751396,0.07498490356880685,0.09532216859414526,0.7107611972352733,0.1722626550042111,0.02442135184031466
1778,0.02705417545107396,0.07406460396621538,0.06070737030519092,0.7158969770307126,0.17086093905179398,0.02285409176155277
1779,0.027403243108774008,0.07467067533213159,0.09196388770056807,0.7171783136284869,0.17297703416451163,0.022924525096364643
1780,0.025402331846239773,0.07471198361852895,0.09428492269438246,0.7099680589592975,0.16990557701691336,0.023773970406340515
1781,0.026122445726524227,0.0754211237249167,0.05669992805823036,0.7128269439158232,0.17197465443092844,0.02411679397134677
1782,0.028626935981699953,0.07429970088212387,0.1291364333389894,0.7112282773722773,0.16890826238238293,0.023774060137245968
1783,0.027841584352047546,0.07363659499779991,0.04852269379341084,0.7176572628643202,0.16922979315985803,0.023900150442900864
1784,0.026009024566282398,0.07368549153856609,0.13149964015768922,0.7201026755830516,0.17092258580352948,0.02302406647283098
1785,0.028118156585032524,0.07337147936872813,0.08331194374224414,0.7199848397918369,0.1720941099135772,0.023783735202058502
1786,0.026320044113242107,0.07369018346071243,0.048434439074733986,0.7179515154465385,0.17218917996987051,0.024799600122091564
1787,0.026893641070827194,0.07462022453546524,0.054250043452433915,0.7108924881271694,0.17144042642220206,0.027098212836553223
1788,0.028601004620609077,0.07491054256325183,0.06214443294574385,0.7135910754618437,0.17182277466939844,0.02404976741451284
1789,0.026099189184606075,0.07413473498562108,0.07351990461187519,0.7133401399073394,0.1727627256642217,0.02460859189538852
1790,0.027246153872946034,0.07420622913733772,0.05316180735826492,0.7181826000628264,0.1711898912554202,0.025327615156445816
1791,0.02826533314731458,0.07484201406655104,0.14733471369127865,0.7118158599604731,0.17638240430666052,0.025463458231609802
1792,0.02797163690885772,0.07376620400211086,0.5362834723909264,0.7176032895627229,0.16782210832056793,0.02378352043097434
1793,0.025099652090474316,0.07406629751557889,0.07291222064067489,0.7181050777435303,0.16687871256600256,0.02354190304227497
1794,0.026148609817028046,0.07453545863213747,0.043518036239497036,0.7194089267564856,0.17016385106936746,0.024233684915563335
1795,0.02422579541883391,0.07407031888547151,0.08832925809142382,0.7210210509922194,0.16753812199053558,0.023869938743503197
1796,0.026067960602433785,0.07457178831100464,0.057702229803671005,0.7111952227094899,0.1683525015478549,0.022652697627959045
1797,0.024912086315453053,0.07405878571064575,0.0718595782375854,0.7208587941916093,0.1681702733039856,0.02328668445672678
1798,0.025656227710778298,0.07369712545819905,0.055334229548664196,0.7212436691574429,0.16910623726637466,0.023062704981345196
1799,0.02691449799939342,0.07367062439089236,0.051233561547554055,0.7189558770345605,0.16946612298488617,0.022638680899272793
1800,0.02663348718424854,0.07340170119119727,0.11696272448677084,0.7184873948926511,0.16919823638770892,0.025197897592316502
1801,0.02665715450016053,0.07574049253826556,0.04749782529214154,0.7102300084155538,0.16946848773437997,0.02405632416839185
1802,0.026894544696678287,0.07462928023027338,0.08991902993749017,0.7131098171939021,0.16876203340032828,0.02516431701572045
1803,0.026031846949911636,0.07414320435213007,0.07358586804374405,0.7164698191311049,0.16866705663826154,0.022441520598595558
1804,0.027439556185803984,0.07478521116401839,0.08013666413076546,0.7124558972275775,0.17080438784931018,0.02537106795479422
1805,0.025426702735864597,0.07236231021259142,0.06987550117723319,0.7201082939686982,0.17481787178827368,0.023222794189401295
1806,0.028041212252624657,0.07382900462202403,0.08926103336979514,0.7157855863156526,0.17111163100470667,0.02386366640744002
1807,0.02705239265671243,0.07466000415708708,0.03908528845109369,0.7153595452723296,0.16963960619076437,0.024334895384052525
1808,0.02588920497699924,0.07425770746624988,0.06799768134141745,0.7156919681507609,0.16777427883251853,0.024041624253858692
1809,0.027470696960454403,0.0738140344619751,0.0627946705435929,0.7193414076514866,0.16907682885294376,0.02607103186133115
1810,0.027670997964299244,0.07436001948688341,0.04671663390067608,0.7141978792522264,0.16893371745296146,0.02305379161692184
1811,0.027508711199397625,0.07415622958670491,0.08179171075639517,0.7144529353017393,0.17129187609838403,0.025165997931490772
1812,0.02670200444434,0.07489615516818088,0.10192820018805239,0.7158626162487528,0.1721821349600087,0.026699135403918182
1813,0.02593474984978852,0.07504999086908672,0.11430558060174403,0.7135554526163184,0.17409628046595532,0.026446668188209118
